Target,h2h_home_wins,h2h_away_wins,h2h_ties,home_scored,home_conceded,away_scored,away_conceded
home_win,25,2,0,16.0,24.0,2.0,23.0
away_win,1,0,2,158.0,102.0,218.0,78.0
home_win,21,34,26,219.0,155.0,132.0,143.0
home_win,0,1,0,145.0,101.0,134.0,63.0
tie,0,1,1,10.0,15.0,57.0,58.0
away_win,9,1,3,100.0,115.0,96.0,107.0
home_win,6,8,9,41.0,22.0,41.0,46.0
tie,0,3,1,76.0,74.0,81.0,118.0
tie,2,17,2,45.0,36.0,42.0,34.0
home_win,58,13,12,101.0,76.0,39.0,60.0
home_win,0,1,0,39.0,53.0,99.0,59.0
away_win,7,2,0,62.0,49.0,154.0,80.0
away_win,11,6,10,29.0,29.0,54.0,46.0
away_win,0,1,0,86.0,86.0,77.0,65.0
home_win,1,3,1,46.0,58.0,110.0,111.0
home_win,11,3,3,147.0,95.0,35.0,35.0
home_win,11,13,7,45.0,42.0,55.0,44.0
home_win,2,1,2,92.0,101.0,49.0,93.0
away_win,0,2,0,216.0,122.0,246.0,146.0
tie,3,2,1,79.0,84.0,29.0,51.0
home_win,0,0,0,57.0,67.0,0.0,0.0
home_win,1,5,0,6.0,12.0,10.0,18.0
home_win,2,1,0,107.0,88.0,14.0,25.0
away_win,2,1,0,42.0,41.0,86.0,103.0
away_win,0,1,0,4.0,44.0,28.0,51.0
tie,4,2,6,174.0,70.0,163.0,98.0
home_win,19,17,8,82.0,98.0,41.0,149.0
home_win,0,0,2,52.0,95.0,80.0,64.0
away_win,0,1,1,99.0,113.0,151.0,97.0
home_win,2,0,0,28.0,9.0,105.0,133.0
away_win,1,1,2,54.0,36.0,150.0,75.0
home_win,7,6,6,183.0,64.0,109.0,44.0
home_win,19,51,17,55.0,117.0,111.0,81.0
away_win,12,10,8,69.0,45.0,140.0,94.0
tie,2,1,2,143.0,85.0,96.0,88.0
home_win,21,28,13,145.0,85.0,129.0,97.0
away_win,0,5,0,10.0,158.0,206.0,77.0
home_win,4,0,1,149.0,61.0,41.0,98.0
away_win,0,0,0,24.0,43.0,37.0,68.0
home_win,0,1,0,151.0,80.0,67.0,45.0
home_win,10,2,2,147.0,45.0,117.0,65.0
away_win,0,0,0,108.0,113.0,150.0,80.0
tie,1,0,1,103.0,114.0,80.0,110.0
away_win,4,6,5,95.0,145.0,118.0,138.0
away_win,12,8,10,113.0,101.0,153.0,113.0
away_win,1,12,0,69.0,50.0,63.0,49.0
home_win,3,3,1,74.0,85.0,64.0,46.0
away_win,1,1,1,63.0,161.0,68.0,21.0
home_win,27,38,31,144.0,91.0,140.0,126.0
tie,11,9,7,113.0,102.0,127.0,130.0
home_win,3,5,1,120.0,63.0,87.0,31.0
away_win,6,7,7,121.0,72.0,116.0,118.0
home_win,0,5,1,55.0,60.0,146.0,72.0
home_win,0,2,0,69.0,66.0,73.0,60.0
tie,0,7,1,78.0,117.0,169.0,76.0
home_win,3,4,1,187.0,78.0,185.0,64.0
home_win,1,1,3,19.0,42.0,21.0,69.0
home_win,6,0,0,32.0,43.0,0.0,0.0
away_win,0,0,0,1.0,12.0,42.0,80.0
tie,0,3,0,70.0,67.0,58.0,60.0
tie,5,2,1,235.0,133.0,91.0,75.0
away_win,4,2,2,154.0,99.0,174.0,110.0
away_win,0,0,0,94.0,92.0,33.0,10.0
home_win,1,2,0,15.0,39.0,55.0,45.0
tie,4,0,2,87.0,114.0,77.0,79.0
away_win,0,2,0,70.0,95.0,206.0,107.0
home_win,0,0,0,139.0,109.0,131.0,83.0
away_win,0,0,0,107.0,92.0,106.0,57.0
away_win,0,3,0,28.0,161.0,86.0,76.0
home_win,2,0,0,85.0,101.0,17.0,56.0
tie,2,1,0,74.0,49.0,176.0,94.0
tie,0,4,0,59.0,55.0,156.0,76.0
tie,18,32,11,39.0,45.0,43.0,37.0
home_win,1,0,0,162.0,68.0,57.0,49.0
home_win,0,0,0,82.0,116.0,134.0,125.0
home_win,0,0,0,205.0,164.0,60.0,56.0
away_win,3,11,2,90.0,156.0,180.0,129.0
home_win,2,1,0,100.0,56.0,39.0,12.0
home_win,3,3,2,37.0,97.0,35.0,25.0
tie,10,15,13,145.0,69.0,178.0,131.0
home_win,2,4,1,118.0,61.0,175.0,86.0
away_win,0,1,0,10.0,73.0,77.0,122.0
home_win,3,16,1,105.0,135.0,317.0,109.0
tie,0,0,1,44.0,63.0,37.0,39.0
home_win,13,8,7,37.0,25.0,35.0,33.0
tie,0,0,0,4.0,16.0,76.0,42.0
home_win,2,0,2,75.0,59.0,61.0,119.0
away_win,0,0,0,81.0,101.0,104.0,87.0
tie,0,1,0,38.0,16.0,150.0,61.0
home_win,12,3,2,69.0,26.0,47.0,72.0
home_win,10,1,2,147.0,74.0,66.0,112.0
away_win,1,2,0,26.0,34.0,146.0,82.0
away_win,1,4,2,73.0,76.0,187.0,84.0
home_win,1,0,1,125.0,86.0,18.0,54.0
home_win,3,0,2,162.0,135.0,98.0,109.0
tie,1,0,0,113.0,89.0,73.0,77.0
home_win,2,4,6,103.0,59.0,157.0,89.0
home_win,1,1,1,103.0,80.0,60.0,66.0
tie,0,0,0,17.0,42.0,32.0,61.0
away_win,2,0,4,108.0,84.0,112.0,141.0
home_win,2,0,1,160.0,86.0,79.0,105.0
away_win,4,6,3,153.0,93.0,152.0,87.0
tie,4,5,1,46.0,57.0,202.0,183.0
home_win,4,0,1,57.0,92.0,15.0,93.0
home_win,1,0,0,32.0,80.0,64.0,157.0
home_win,2,0,0,63.0,72.0,22.0,73.0
home_win,14,23,11,115.0,135.0,189.0,119.0
away_win,0,0,0,22.0,30.0,83.0,93.0
tie,6,4,3,218.0,75.0,224.0,136.0
home_win,0,0,0,113.0,41.0,6.0,45.0
away_win,1,6,0,80.0,82.0,121.0,150.0
away_win,0,0,0,28.0,109.0,16.0,7.0
home_win,0,0,0,140.0,73.0,65.0,99.0
home_win,37,7,15,151.0,66.0,101.0,70.0
home_win,6,1,2,94.0,75.0,80.0,88.0
home_win,13,2,2,231.0,129.0,81.0,134.0
home_win,10,16,7,86.0,125.0,112.0,122.0
home_win,0,2,0,53.0,43.0,104.0,104.0
tie,0,1,1,12.0,40.0,41.0,36.0
tie,1,4,2,9.0,52.0,44.0,47.0
home_win,1,1,1,213.0,75.0,125.0,82.0
away_win,0,0,0,175.0,122.0,190.0,123.0
home_win,9,1,3,267.0,176.0,102.0,76.0
home_win,0,0,1,183.0,63.0,83.0,73.0
home_win,5,0,1,70.0,95.0,23.0,159.0
tie,7,10,3,126.0,88.0,219.0,96.0
home_win,1,0,0,58.0,80.0,63.0,133.0
home_win,0,0,1,31.0,42.0,24.0,39.0
home_win,0,0,0,43.0,64.0,5.0,34.0
home_win,1,1,0,49.0,73.0,49.0,88.0
home_win,1,8,1,147.0,84.0,165.0,87.0
home_win,1,2,4,62.0,116.0,71.0,112.0
home_win,5,0,0,94.0,25.0,19.0,129.0
home_win,11,6,3,159.0,112.0,138.0,124.0
away_win,0,5,0,16.0,55.0,94.0,72.0
tie,0,1,1,71.0,86.0,142.0,82.0
home_win,2,0,0,123.0,72.0,12.0,75.0
home_win,21,1,3,229.0,68.0,81.0,104.0
away_win,0,0,0,43.0,115.0,167.0,68.0
home_win,0,2,0,115.0,121.0,176.0,115.0
tie,0,0,0,109.0,119.0,54.0,56.0
home_win,13,6,5,202.0,95.0,106.0,85.0
home_win,1,2,2,77.0,88.0,107.0,79.0
home_win,1,2,0,99.0,79.0,66.0,81.0
home_win,1,1,0,141.0,100.0,54.0,104.0
home_win,5,0,0,84.0,64.0,5.0,154.0
tie,8,14,4,49.0,38.0,44.0,39.0
home_win,17,31,13,101.0,113.0,147.0,135.0
home_win,6,1,0,237.0,71.0,119.0,94.0
away_win,1,4,0,102.0,91.0,129.0,43.0
away_win,0,0,0,4.0,32.0,50.0,14.0
home_win,0,0,0,118.0,134.0,32.0,82.0
home_win,4,2,0,226.0,97.0,114.0,72.0
home_win,20,29,24,80.0,79.0,92.0,56.0
away_win,0,1,0,47.0,52.0,258.0,111.0
home_win,20,2,5,183.0,87.0,68.0,86.0
home_win,47,42,25,180.0,75.0,82.0,83.0
tie,3,2,2,56.0,90.0,31.0,40.0
home_win,0,1,0,46.0,50.0,67.0,79.0
away_win,0,1,0,19.0,153.0,162.0,80.0
away_win,7,2,6,180.0,132.0,162.0,143.0
home_win,2,1,0,101.0,103.0,41.0,68.0
tie,1,4,4,130.0,75.0,87.0,76.0
home_win,0,0,0,4.0,6.0,146.0,80.0
tie,0,1,0,79.0,94.0,72.0,71.0
home_win,1,0,2,113.0,67.0,64.0,77.0
home_win,9,3,1,11.0,17.0,27.0,43.0
away_win,15,15,9,141.0,83.0,230.0,106.0
away_win,0,0,1,150.0,79.0,89.0,79.0
tie,3,4,1,66.0,64.0,74.0,54.0
home_win,3,1,0,77.0,101.0,64.0,54.0
home_win,0,0,0,141.0,114.0,10.0,31.0
tie,0,5,0,49.0,117.0,97.0,60.0
home_win,2,2,2,64.0,81.0,37.0,50.0
tie,2,6,1,223.0,126.0,207.0,116.0
home_win,4,9,1,34.0,38.0,49.0,59.0
home_win,3,0,0,101.0,98.0,5.0,111.0
tie,0,1,0,52.0,67.0,136.0,102.0
home_win,2,0,0,217.0,130.0,143.0,101.0
tie,0,4,1,83.0,57.0,74.0,42.0
home_win,20,1,1,77.0,114.0,40.0,142.0
home_win,0,0,0,46.0,53.0,90.0,128.0
home_win,0,0,0,43.0,69.0,40.0,59.0
tie,0,1,0,130.0,58.0,113.0,83.0
tie,6,3,2,59.0,73.0,34.0,30.0
home_win,34,35,6,35.0,15.0,42.0,14.0
home_win,14,15,12,142.0,118.0,89.0,82.0
home_win,1,0,0,9.0,1.0,0.0,6.0
tie,1,0,0,67.0,55.0,60.0,71.0
home_win,1,0,0,57.0,82.0,8.0,10.0
away_win,2,0,0,23.0,75.0,5.0,80.0
home_win,11,29,12,113.0,101.0,119.0,113.0
home_win,6,0,0,93.0,79.0,28.0,174.0
tie,7,1,0,30.0,79.0,17.0,50.0
home_win,0,1,0,168.0,95.0,127.0,90.0
home_win,5,3,3,94.0,94.0,54.0,111.0
away_win,6,15,9,97.0,98.0,157.0,91.0
away_win,0,2,1,59.0,147.0,95.0,120.0
tie,5,4,0,120.0,67.0,81.0,88.0
home_win,2,1,0,126.0,54.0,60.0,85.0
away_win,1,4,5,234.0,139.0,222.0,125.0
home_win,7,2,1,195.0,82.0,88.0,46.0
tie,3,2,2,84.0,62.0,117.0,85.0
home_win,0,0,0,89.0,87.0,2.0,2.0
home_win,0,0,2,109.0,100.0,129.0,116.0
home_win,1,0,0,121.0,76.0,35.0,137.0
home_win,4,7,1,142.0,69.0,132.0,71.0
tie,9,13,3,62.0,77.0,141.0,87.0
home_win,2,2,1,51.0,71.0,61.0,72.0
away_win,0,3,1,87.0,182.0,47.0,116.0
home_win,3,3,3,101.0,70.0,88.0,59.0
away_win,0,1,1,86.0,150.0,73.0,64.0
home_win,2,2,0,159.0,82.0,39.0,54.0
home_win,0,0,0,80.0,85.0,269.0,179.0
away_win,1,4,1,149.0,80.0,196.0,104.0
away_win,1,8,3,149.0,152.0,196.0,128.0
home_win,2,0,0,45.0,66.0,34.0,111.0
home_win,1,0,1,8.0,3.0,4.0,15.0
home_win,3,0,0,100.0,75.0,68.0,69.0
away_win,0,4,0,14.0,80.0,65.0,12.0
home_win,6,1,2,217.0,74.0,137.0,149.0
away_win,0,4,0,121.0,126.0,157.0,94.0
away_win,0,4,2,16.0,113.0,104.0,95.0
home_win,24,27,15,121.0,121.0,139.0,118.0
home_win,0,0,0,149.0,132.0,78.0,41.0
away_win,2,13,2,68.0,53.0,111.0,65.0
tie,7,0,3,171.0,64.0,167.0,85.0
home_win,0,0,0,10.0,9.0,12.0,7.0
home_win,7,2,1,154.0,100.0,39.0,71.0
away_win,1,1,1,98.0,102.0,134.0,108.0
home_win,0,0,0,102.0,163.0,23.0,34.0
home_win,9,0,0,40.0,48.0,4.0,37.0
tie,1,1,0,236.0,131.0,130.0,99.0
tie,8,1,0,144.0,105.0,57.0,101.0
home_win,30,15,8,107.0,128.0,92.0,128.0
tie,0,1,2,247.0,148.0,142.0,81.0
away_win,0,5,1,52.0,127.0,76.0,76.0
tie,0,2,0,51.0,87.0,66.0,128.0
home_win,1,2,1,86.0,99.0,159.0,68.0
home_win,0,0,0,110.0,107.0,45.0,106.0
tie,1,4,2,60.0,81.0,112.0,70.0
home_win,1,1,0,113.0,59.0,6.0,17.0
away_win,11,1,9,136.0,116.0,70.0,163.0
home_win,16,7,10,103.0,101.0,95.0,109.0
home_win,3,0,0,90.0,51.0,23.0,31.0
home_win,16,3,3,87.0,100.0,12.0,53.0
away_win,3,3,0,93.0,99.0,95.0,111.0
home_win,0,0,0,112.0,99.0,49.0,83.0
away_win,6,3,3,171.0,83.0,45.0,71.0
home_win,1,0,0,199.0,202.0,13.0,33.0
away_win,2,10,1,67.0,110.0,153.0,118.0
home_win,0,0,0,70.0,64.0,24.0,51.0
home_win,1,0,0,184.0,74.0,100.0,129.0
tie,3,4,1,43.0,79.0,60.0,66.0
tie,36,33,22,265.0,104.0,192.0,99.0
home_win,6,7,6,75.0,86.0,78.0,114.0
away_win,11,5,6,35.0,47.0,41.0,20.0
tie,0,1,2,88.0,47.0,133.0,66.0
tie,0,2,0,8.0,17.0,82.0,86.0
home_win,7,7,6,136.0,62.0,130.0,57.0
home_win,11,1,1,149.0,148.0,44.0,59.0
tie,10,1,2,165.0,102.0,118.0,85.0
away_win,2,7,1,25.0,100.0,64.0,58.0
home_win,0,0,0,105.0,125.0,90.0,67.0
away_win,1,1,0,90.0,125.0,147.0,83.0
tie,6,2,0,138.0,82.0,68.0,100.0
home_win,1,0,0,151.0,129.0,55.0,90.0
home_win,2,4,3,203.0,186.0,245.0,102.0
home_win,7,0,0,109.0,63.0,22.0,70.0
away_win,0,1,1,47.0,123.0,90.0,76.0
home_win,0,2,0,4.0,19.0,45.0,14.0
home_win,11,3,4,120.0,84.0,114.0,81.0
home_win,25,10,8,34.0,16.0,40.0,34.0
home_win,1,0,1,218.0,118.0,115.0,63.0
home_win,3,0,0,172.0,118.0,61.0,105.0
tie,4,5,2,74.0,61.0,63.0,56.0
away_win,0,0,0,97.0,95.0,64.0,84.0
home_win,2,1,0,98.0,77.0,90.0,78.0
tie,0,0,0,145.0,104.0,147.0,82.0
home_win,0,1,0,38.0,60.0,46.0,76.0
home_win,2,10,0,31.0,44.0,113.0,74.0
home_win,0,0,0,46.0,12.0,1.0,0.0
home_win,0,2,0,76.0,94.0,63.0,70.0
away_win,0,1,1,17.0,27.0,42.0,48.0
away_win,0,0,0,97.0,66.0,127.0,58.0
home_win,8,7,7,151.0,138.0,87.0,63.0
tie,9,0,3,42.0,18.0,68.0,56.0
tie,6,0,1,108.0,50.0,121.0,63.0
away_win,1,6,4,55.0,70.0,119.0,94.0
home_win,3,0,0,157.0,77.0,48.0,50.0
tie,3,3,2,111.0,73.0,169.0,62.0
away_win,0,3,0,22.0,40.0,172.0,77.0
home_win,2,0,1,141.0,79.0,78.0,105.0
home_win,2,0,0,137.0,82.0,38.0,146.0
tie,4,1,1,101.0,97.0,70.0,88.0
tie,8,16,5,61.0,66.0,71.0,55.0
home_win,1,2,0,69.0,72.0,134.0,84.0
home_win,0,0,1,61.0,71.0,109.0,128.0
tie,0,0,0,270.0,155.0,122.0,98.0
home_win,11,9,7,189.0,87.0,162.0,117.0
home_win,0,2,0,223.0,104.0,122.0,84.0
away_win,9,12,5,22.0,56.0,28.0,45.0
home_win,17,11,8,74.0,85.0,122.0,94.0
tie,6,5,1,50.0,81.0,115.0,47.0
tie,0,2,2,90.0,70.0,133.0,97.0
away_win,1,4,0,46.0,116.0,104.0,91.0
home_win,7,5,6,60.0,64.0,43.0,43.0
tie,7,47,8,29.0,63.0,98.0,80.0
tie,2,0,0,51.0,34.0,59.0,64.0
tie,1,1,0,68.0,86.0,84.0,100.0
tie,3,2,4,128.0,66.0,112.0,77.0
tie,0,0,0,75.0,63.0,28.0,29.0
tie,6,1,2,68.0,59.0,73.0,109.0
home_win,1,0,0,51.0,54.0,39.0,56.0
home_win,2,4,1,50.0,64.0,54.0,115.0
home_win,0,2,0,107.0,98.0,125.0,154.0
home_win,1,0,0,110.0,75.0,81.0,107.0
away_win,2,2,1,70.0,101.0,107.0,92.0
home_win,35,12,12,121.0,83.0,110.0,77.0
tie,12,8,3,73.0,56.0,105.0,72.0
tie,3,0,3,64.0,83.0,95.0,79.0
home_win,1,0,0,127.0,88.0,140.0,114.0
tie,3,3,2,165.0,100.0,250.0,89.0
home_win,6,0,1,149.0,90.0,62.0,155.0
tie,41,9,12,115.0,80.0,72.0,99.0
home_win,1,3,0,107.0,92.0,107.0,81.0
home_win,3,2,2,198.0,105.0,121.0,94.0
home_win,0,0,1,117.0,136.0,49.0,57.0
tie,11,5,6,81.0,92.0,92.0,104.0
home_win,0,0,0,90.0,54.0,11.0,10.0
away_win,0,0,0,101.0,104.0,180.0,80.0
away_win,0,0,0,45.0,24.0,264.0,234.0
home_win,14,23,13,108.0,104.0,111.0,133.0
home_win,4,0,1,57.0,65.0,33.0,99.0
tie,1,2,2,65.0,82.0,105.0,86.0
home_win,1,0,0,13.0,15.0,8.0,21.0
away_win,2,5,2,92.0,98.0,159.0,84.0
home_win,15,42,18,174.0,129.0,186.0,120.0
tie,59,14,12,102.0,82.0,48.0,66.0
home_win,0,2,0,101.0,81.0,141.0,107.0
away_win,4,22,7,18.0,27.0,49.0,48.0
tie,0,0,0,90.0,63.0,81.0,57.0
home_win,0,0,0,107.0,113.0,255.0,184.0
tie,6,9,2,47.0,72.0,108.0,115.0
home_win,1,0,0,222.0,124.0,45.0,73.0
home_win,4,0,0,180.0,70.0,15.0,66.0
home_win,0,1,0,177.0,67.0,84.0,105.0
away_win,0,1,0,10.0,78.0,125.0,98.0
home_win,0,1,4,76.0,136.0,55.0,131.0
home_win,1,6,0,5.0,21.0,9.0,14.0
away_win,0,2,1,41.0,101.0,126.0,94.0
away_win,1,5,3,150.0,126.0,156.0,103.0
home_win,0,0,0,73.0,71.0,65.0,60.0
away_win,23,1,0,85.0,110.0,12.0,52.0
home_win,15,2,3,131.0,92.0,66.0,64.0
home_win,0,0,0,263.0,192.0,64.0,69.0
tie,0,0,0,35.0,70.0,85.0,81.0
home_win,4,9,4,127.0,75.0,135.0,92.0
home_win,0,0,0,44.0,54.0,12.0,25.0
away_win,0,3,0,71.0,118.0,111.0,65.0
home_win,2,0,2,108.0,70.0,102.0,108.0
home_win,0,1,0,140.0,82.0,34.0,68.0
tie,3,1,1,94.0,121.0,72.0,61.0
home_win,2,3,2,61.0,98.0,69.0,109.0
tie,1,1,1,9.0,13.0,94.0,79.0
home_win,1,2,0,82.0,77.0,159.0,48.0
home_win,1,0,0,192.0,67.0,48.0,182.0
tie,2,5,1,81.0,112.0,115.0,86.0
away_win,0,1,0,82.0,118.0,108.0,93.0
home_win,2,0,0,46.0,86.0,17.0,35.0
home_win,1,0,0,109.0,52.0,135.0,121.0
away_win,21,60,22,78.0,86.0,76.0,84.0
away_win,0,2,0,99.0,144.0,73.0,75.0
tie,1,1,1,24.0,85.0,2.0,18.0
tie,0,4,0,90.0,93.0,125.0,60.0
away_win,0,0,0,8.0,3.0,141.0,81.0
home_win,3,0,1,146.0,120.0,70.0,109.0
home_win,4,7,0,110.0,96.0,99.0,168.0
tie,0,1,2,108.0,95.0,88.0,69.0
away_win,1,0,0,24.0,31.0,26.0,92.0
home_win,1,0,0,50.0,22.0,10.0,14.0
home_win,2,0,0,22.0,43.0,27.0,87.0
home_win,18,5,5,106.0,88.0,106.0,109.0
home_win,5,0,1,106.0,54.0,79.0,59.0
home_win,4,0,0,54.0,63.0,45.0,72.0
away_win,0,1,0,42.0,82.0,165.0,59.0
home_win,2,0,0,137.0,83.0,58.0,93.0
away_win,0,6,1,74.0,120.0,151.0,82.0
home_win,1,0,0,121.0,94.0,104.0,141.0
away_win,0,2,1,57.0,104.0,130.0,91.0
tie,11,1,5,262.0,150.0,169.0,130.0
home_win,1,1,0,15.0,20.0,86.0,75.0
away_win,5,7,1,19.0,28.0,72.0,30.0
tie,0,2,1,79.0,108.0,122.0,87.0
away_win,0,7,1,62.0,109.0,135.0,95.0
away_win,4,13,3,109.0,86.0,60.0,43.0
home_win,7,5,2,13.0,13.0,39.0,36.0
away_win,1,5,6,23.0,101.0,83.0,83.0
away_win,0,3,0,55.0,108.0,120.0,82.0
tie,3,4,1,84.0,96.0,139.0,158.0
away_win,1,3,3,150.0,97.0,183.0,97.0
home_win,0,0,0,101.0,83.0,24.0,24.0
home_win,7,0,0,148.0,80.0,95.0,99.0
home_win,3,2,1,46.0,85.0,9.0,19.0
tie,5,4,0,70.0,87.0,129.0,85.0
away_win,1,3,0,39.0,135.0,111.0,48.0
home_win,1,0,1,103.0,80.0,75.0,85.0
home_win,1,0,0,56.0,87.0,42.0,123.0
home_win,6,1,1,49.0,55.0,8.0,8.0
away_win,1,0,0,61.0,64.0,92.0,59.0
away_win,1,0,0,6.0,1.0,62.0,43.0
away_win,1,5,1,93.0,80.0,144.0,77.0
home_win,3,8,1,168.0,75.0,72.0,40.0
home_win,1,2,1,176.0,107.0,160.0,134.0
home_win,0,1,2,224.0,186.0,108.0,83.0
tie,11,12,6,88.0,69.0,133.0,120.0
home_win,1,0,1,87.0,57.0,75.0,76.0
tie,1,2,1,69.0,64.0,73.0,113.0
home_win,7,11,5,63.0,103.0,71.0,55.0
home_win,4,0,3,117.0,42.0,95.0,120.0
tie,3,2,1,148.0,52.0,108.0,89.0
tie,3,0,0,193.0,116.0,120.0,92.0
home_win,1,0,0,97.0,91.0,32.0,98.0
home_win,0,0,0,76.0,95.0,94.0,101.0
tie,0,2,1,64.0,125.0,123.0,61.0
home_win,6,10,2,112.0,102.0,150.0,96.0
away_win,0,1,0,44.0,101.0,84.0,117.0
home_win,1,0,2,62.0,48.0,126.0,99.0
away_win,0,11,1,48.0,131.0,109.0,68.0
home_win,18,2,0,39.0,17.0,4.0,33.0
tie,7,2,0,197.0,72.0,161.0,135.0
home_win,4,2,0,71.0,60.0,80.0,127.0
tie,3,2,0,162.0,129.0,207.0,72.0
home_win,6,3,4,119.0,75.0,72.0,75.0
tie,0,5,0,238.0,140.0,336.0,112.0
away_win,0,0,0,130.0,110.0,90.0,90.0
away_win,1,0,1,103.0,75.0,110.0,94.0
tie,1,0,1,127.0,76.0,105.0,101.0
home_win,0,0,1,82.0,109.0,78.0,108.0
away_win,0,36,0,1.0,46.0,80.0,29.0
home_win,2,1,0,99.0,76.0,89.0,140.0
away_win,0,0,0,30.0,203.0,144.0,111.0
away_win,3,8,0,157.0,98.0,101.0,91.0
home_win,0,0,0,16.0,28.0,48.0,36.0
home_win,0,0,0,164.0,81.0,19.0,143.0
home_win,2,1,0,73.0,56.0,65.0,52.0
home_win,16,21,15,115.0,97.0,104.0,103.0
home_win,0,0,0,13.0,6.0,200.0,98.0
away_win,8,5,4,192.0,94.0,86.0,76.0
home_win,13,14,12,66.0,100.0,93.0,56.0
away_win,1,2,2,84.0,90.0,107.0,89.0
home_win,0,0,0,122.0,119.0,13.0,27.0
away_win,1,3,1,193.0,165.0,80.0,122.0
home_win,7,1,2,179.0,82.0,72.0,57.0
away_win,0,1,1,228.0,124.0,122.0,86.0
home_win,10,15,8,64.0,25.0,75.0,28.0
tie,29,8,23,177.0,67.0,170.0,89.0
tie,3,2,1,119.0,82.0,106.0,94.0
home_win,7,4,4,103.0,123.0,127.0,83.0
home_win,0,0,0,27.0,133.0,94.0,104.0
tie,4,3,10,122.0,67.0,86.0,70.0
home_win,3,1,2,41.0,67.0,87.0,102.0
home_win,1,1,0,9.0,19.0,14.0,26.0
home_win,11,0,0,89.0,22.0,33.0,126.0
away_win,0,0,1,77.0,51.0,72.0,61.0
home_win,2,0,0,100.0,60.0,44.0,59.0
tie,0,1,1,14.0,45.0,21.0,24.0
home_win,3,0,0,140.0,91.0,142.0,79.0
home_win,1,1,1,57.0,58.0,53.0,80.0
home_win,1,1,0,42.0,61.0,105.0,84.0
away_win,11,14,7,153.0,76.0,254.0,74.0
away_win,12,1,0,25.0,7.0,5.0,22.0
home_win,0,0,0,143.0,119.0,100.0,103.0
tie,1,1,1,54.0,73.0,138.0,95.0
tie,20,30,16,135.0,128.0,327.0,122.0
tie,1,0,0,50.0,32.0,81.0,72.0
home_win,2,0,2,27.0,38.0,61.0,78.0
home_win,2,0,1,80.0,72.0,89.0,94.0
home_win,1,3,1,61.0,57.0,125.0,111.0
tie,0,1,0,17.0,17.0,97.0,76.0
away_win,1,4,0,137.0,83.0,183.0,98.0
home_win,0,2,2,149.0,90.0,208.0,90.0
home_win,0,0,0,121.0,134.0,14.0,37.0
away_win,1,0,0,42.0,43.0,128.0,84.0
tie,11,18,10,40.0,53.0,122.0,105.0
home_win,14,3,5,95.0,86.0,44.0,60.0
home_win,0,0,2,99.0,69.0,172.0,88.0
tie,0,0,0,102.0,98.0,17.0,36.0
home_win,2,0,0,76.0,34.0,71.0,72.0
tie,3,7,4,175.0,121.0,128.0,73.0
home_win,1,0,0,211.0,90.0,54.0,155.0
away_win,2,2,1,118.0,83.0,120.0,70.0
away_win,0,0,0,75.0,90.0,112.0,91.0
home_win,2,8,6,164.0,102.0,173.0,97.0
tie,11,7,3,40.0,36.0,20.0,21.0
tie,2,1,2,62.0,82.0,140.0,100.0
home_win,11,1,9,237.0,103.0,190.0,147.0
home_win,2,0,0,180.0,116.0,17.0,54.0
away_win,3,6,2,177.0,133.0,129.0,100.0
home_win,40,21,14,169.0,128.0,87.0,120.0
home_win,0,0,0,70.0,73.0,184.0,71.0
home_win,7,11,13,134.0,123.0,212.0,137.0
away_win,0,0,0,9.0,29.0,4.0,26.0
away_win,3,0,2,109.0,77.0,83.0,86.0
home_win,0,0,0,73.0,154.0,31.0,134.0
home_win,0,0,0,17.0,29.0,43.0,45.0
home_win,4,0,2,112.0,93.0,73.0,87.0
away_win,1,8,2,11.0,23.0,80.0,66.0
home_win,1,1,1,10.0,8.0,7.0,15.0
home_win,1,2,2,76.0,44.0,41.0,49.0
away_win,2,24,3,88.0,126.0,178.0,100.0
home_win,0,2,0,68.0,52.0,61.0,77.0
tie,0,1,0,91.0,77.0,86.0,80.0
tie,0,0,0,6.0,3.0,84.0,74.0
tie,6,0,2,112.0,76.0,52.0,97.0
away_win,1,1,2,100.0,110.0,125.0,102.0
away_win,0,0,0,106.0,99.0,82.0,89.0
home_win,0,2,1,15.0,27.0,30.0,67.0
home_win,7,1,2,172.0,107.0,142.0,103.0
tie,4,16,4,128.0,102.0,88.0,44.0
away_win,1,1,0,100.0,93.0,90.0,102.0
home_win,3,0,1,153.0,114.0,74.0,90.0
tie,2,1,1,98.0,92.0,108.0,118.0
away_win,0,1,0,10.0,25.0,140.0,91.0
tie,0,2,0,32.0,87.0,61.0,72.0
home_win,11,4,3,203.0,107.0,110.0,96.0
home_win,1,1,1,175.0,78.0,119.0,103.0
tie,0,1,0,67.0,78.0,111.0,71.0
tie,3,3,1,140.0,103.0,142.0,94.0
home_win,0,1,0,4.0,12.0,22.0,44.0
home_win,0,1,0,178.0,120.0,91.0,78.0
home_win,39,17,15,159.0,117.0,101.0,111.0
tie,0,0,0,48.0,55.0,55.0,109.0
tie,0,0,0,226.0,125.0,90.0,66.0
away_win,0,2,0,206.0,95.0,125.0,74.0
tie,0,0,0,67.0,75.0,72.0,162.0
away_win,1,9,1,33.0,34.0,46.0,18.0
away_win,6,9,6,157.0,67.0,211.0,104.0
home_win,6,1,2,132.0,83.0,83.0,82.0
home_win,6,2,2,111.0,147.0,69.0,68.0
away_win,0,0,0,7.0,198.0,52.0,54.0
